drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
JW-7-24-1,36.252613,-39.513214,-28.674837,-1.055025,-4.1731644,-24.80767,-52.59849,12.343614,-53.352932,45.33138,49.52058,-12.927243,4.7533593,2.6131043,-1.4600706,26.038063,16.821573,-39.577194,23.483053,12.683901,-33.861782,0.6742976,24.929028,16.910246,-62.101547,-7.31159,10.794454,-37.15542,34.962406,28.347736,5.6993284,-58.113228
JW-7-52-1,39.129906,-42.769993,-31.011837,-1.1739624,-4.9976497,-26.956816,-57.6691,13.313365,-57.847702,48.785213,53.673653,-13.802138,5.542544,2.4189463,-1.8602138,28.29438,18.507574,-42.615448,25.850193,14.520395,-36.592697,0.5590833,27.21442,18.339819,-67.31266,-8.118822,11.7047,-40.06758,38.06518,30.499197,5.768322,-62.99215
kb_NB_142-70,15.392986,-15.718036,-12.526839,-1.5505054,-1.2196021,-10.811806,-22.319754,4.599657,-23.746435,21.200363,21.98369,-7.9639416,2.510475,1.2825009,1.9454141,11.190825,8.146631,-19.095404,10.634442,4.857759,-15.420766,0.19324994,7.090912,5.060666,-26.509888,-3.222418,6.289082,-15.171707,17.197315,13.034922,1.614943,-26.342684
KIN001-244,32.591442,-35.269844,-26.653217,-1.3595383,-3.9567108,-23.0358,-48.01564,11.782831,-49.33852,42.38684,45.4468,-12.83996,4.0777636,1.9887816,-0.9686609,24.171978,16.19404,-37.01277,22.195438,11.409173,-31.5416,0.516962,21.836674,14.927107,-57.07801,-6.642325,10.581605,-33.805714,31.657944,27.180225,4.893901,-53.6618
KIN001-260,24.182175,-27.140322,-18.86474,0.24840504,-2.305304,-17.108324,-34.609875,7.013179,-34.55391,29.838005,31.561375,-6.8614874,4.1740475,1.97636,-0.872305,16.654907,9.4745455,-24.188663,13.880604,8.623228,-21.97494,0.82632256,16.818329,11.718701,-40.182312,-5.269371,6.5298996,-24.920982,23.885677,17.540758,3.6630275,-37.15236
KIN001-266,33.532154,-36.46037,-26.926207,-1.3620511,-3.0353782,-24.316284,-49.24985,10.663378,-50.14546,44.67103,45.89767,-13.26655,4.5115848,2.3518877,0.2923669,23.694653,15.836103,-37.599136,21.829597,10.628024,-32.733604,0.71894747,20.639671,14.271236,-57.642445,-6.6880655,11.05156,-34.59547,34.91933,26.898832,4.2735944,-55.363194
KIN001-270,31.404566,-33.863476,-25.872267,-2.2854478,-3.5935822,-22.287172,-46.34429,10.719729,-48.348595,42.075985,44.430897,-14.129031,4.6076236,1.8503335,1.0309074,23.030619,15.8329935,-36.876667,21.748167,10.657458,-30.937138,0.09307228,19.112795,13.41511,-55.0554,-6.606526,11.35131,-32.78254,32.318287,26.42392,4.4179497,-52.881954
Kobe0065,25.91215,-27.263744,-20.954569,-3.5810463,-2.25347,-20.08763,-38.560745,8.087127,-40.802406,37.762413,37.1159,-13.793065,2.1117885,1.7439415,2.9303303,18.004553,13.462438,-32.738605,18.619293,5.455373,-28.130756,-0.5965525,12.081404,9.444747,-45.574455,-3.991507,10.832729,-27.362429,29.170664,23.416014,2.456728,-46.654865
Kobe2602,24.51912,-25.660425,-19.646479,-3.3320386,-2.5160143,-18.732313,-36.569347,7.8407793,-38.4594,34.952538,35.225254,-12.723718,1.9296046,1.6223525,2.2163618,17.235435,12.875164,-30.830574,17.870127,5.5480027,-26.377634,-0.6262179,11.932518,9.213619,-43.067566,-3.6689503,10.048322,-25.709166,27.084969,21.93688,2.424152,-43.88622
KU-55933,25.357893,-26.699738,-20.386946,-1.2522987,-2.512444,-17.278282,-36.828587,8.053932,-37.838974,32.74562,35.288334,-10.692575,4.173693,1.9053041,0.79027855,18.709454,12.751424,-29.171656,16.864027,9.3176,-23.979992,0.7310148,14.704481,9.795848,-43.36988,-5.6911077,8.738201,-25.04891,26.163597,20.330803,3.058012,-41.486225
KU-60019,36.618214,-39.663204,-27.974041,-0.4544674,-3.662447,-24.982437,-51.27124,10.661659,-52.516018,44.225216,48.33549,-11.711401,5.8522196,3.0628052,-0.43100655,25.75168,15.112582,-38.25204,21.526825,13.068296,-33.50953,1.2089107,23.50124,16.625492,-60.36885,-7.564783,10.523167,-36.543354,35.895493,26.933542,5.4802513,-56.28857
Lapatinib,36.178436,-39.383747,-30.092478,-2.189645,-3.0990713,-26.306986,-52.70198,12.683734,-55.628105,50.010452,50.406525,-16.287502,3.978814,2.4598815,1.0471628,26.125843,17.863539,-42.342884,24.101763,10.418717,-36.05329,0.797084,22.15801,15.741827,-63.317043,-7.0587144,12.633397,-38.346504,37.010227,30.984098,5.433138,-60.998234
Lasalocid,40.180405,-46.02851,-28.447609,1.3784072,-2.0291972,-29.252552,-52.89462,9.449108,-55.068394,47.837505,47.56552,-7.8115344,4.4857683,4.3904552,-1.3802984,24.609394,10.932999,-36.69314,18.20257,10.255258,-37.702587,1.9552261,28.266644,21.50459,-63.029182,-6.8797417,8.319954,-41.329517,39.04191,26.9803,7.188347,-58.4483
Latamoxef,32.672695,-34.592342,-25.039598,-3.3630874,-3.5767586,-23.39797,-46.735485,9.07545,-49.511482,42.50562,45.262146,-14.165579,4.372325,2.6067076,2.629164,22.402834,14.70136,-37.964622,21.316116,9.387459,-33.030334,-0.10680265,17.121744,13.617145,-54.931973,-5.594617,11.938947,-33.50751,34.764866,26.620668,4.037146,-54.597347
LCL161,32.83756,-36.29867,-24.849209,-0.12187998,-2.2806811,-23.8067,-45.84614,8.6644945,-47.04632,41.37716,42.08813,-9.739573,4.788017,3.1824121,0.08285777,21.67995,12.251811,-33.465828,18.16787,9.745812,-31.241901,1.2914752,20.776161,15.276958,-53.75576,-6.3491774,9.152468,-33.446022,33.749958,24.14377,4.5914745,-51.01962
LDN-193189,27.051819,-29.608473,-21.933378,0.17033732,-3.485068,-18.081766,-39.70029,9.740396,-39.4016,32.87042,36.950832,-8.828032,4.5325947,1.6109238,-2.185092,20.324762,12.913185,-28.660997,17.687117,11.4407215,-24.024025,0.6919677,20.072176,12.792238,-46.7178,-6.3336587,7.59442,-27.32886,25.192783,20.57099,4.3753233,-42.13033
Leflunomide,16.500568,-17.753521,-13.20388,-1.2664019,-1.949357,-12.01798,-24.445862,5.537677,-25.186815,22.102695,23.14505,-7.049672,1.5165474,1.1620226,0.16479746,11.772114,8.235,-19.296577,11.474437,4.8790264,-16.771574,0.21097243,9.913387,7.06882,-28.646582,-2.8769941,5.6432953,-17.191465,16.796896,14.023856,2.0460906,-28.117422
Lenalidomide,16.935446,-18.206118,-12.82414,-0.92400545,-2.2045772,-11.408993,-24.085186,4.380127,-24.837822,20.300133,23.011173,-6.0726795,3.4172688,1.2605257,0.73670214,11.840513,7.107746,-18.264189,10.532303,6.53299,-15.75525,0.23767096,9.965816,7.360689,-27.867105,-3.607027,5.435821,-16.919458,17.522438,12.344748,2.2295215,-26.678482
Lestaurtinib,29.202349,-31.772081,-22.279243,-1.0217006,-4.685522,-19.338722,-42.43111,9.588165,-42.235043,33.677456,39.953197,-9.170352,4.8836,1.4980345,-2.0732064,20.995583,12.907768,-30.681894,19.175606,11.993758,-26.43153,-0.5095683,21.10302,14.371821,-49.637024,-5.993306,8.384369,-29.650337,27.477386,21.225437,4.804973,-45.4405
LFM-A13,17.99868,-18.159567,-15.48264,-3.2300844,0.29785427,-15.59495,-25.749245,5.4989033,-29.006205,30.801582,26.380812,-13.754584,1.6294627,0.090426475,4.9984555,11.899233,9.662641,-24.903564,13.259934,0.65925014,-20.98747,-1.0933981,4.103505,3.4358313,-32.86566,-2.9385107,9.825085,-20.075165,23.325733,17.489658,0.80594945,-34.587425
LGK974,25.338352,-27.928387,-21.18652,-0.48511985,-3.115528,-17.80346,-37.475094,9.486675,-38.292725,32.943825,35.103386,-9.6071205,3.3296177,1.437976,-1.2366656,18.982685,12.555229,-28.152395,17.083996,9.42345,-23.938602,0.7459012,18.101048,12.028838,-44.487988,-5.4785223,7.674383,-26.475876,24.105452,20.847683,4.087686,-41.11703
LIMK1 inhibitor BMS4,28.919374,-31.670643,-23.844707,-1.2634758,-2.424132,-20.677515,-42.4459,9.983586,-44.107845,39.254467,39.790047,-12.019021,3.471848,2.1397462,0.34451964,20.627983,14.212785,-33.14549,18.90851,8.925043,-28.311419,0.9212593,18.688879,12.868717,-50.432594,-5.9490848,9.372069,-30.040222,29.549648,24.295675,4.1847854,-48.181538
LIMK1_inhibitor_BMS4,28.919374,-31.670643,-23.844707,-1.2634757,-2.424132,-20.677513,-42.4459,9.983585,-44.107845,39.25447,39.790047,-12.019021,3.4718482,2.1397462,0.34451988,20.627983,14.212784,-33.14549,18.90851,8.925044,-28.31142,0.92125964,18.688877,12.868717,-50.432594,-5.9490848,9.372069,-30.040222,29.549648,24.295677,4.184785,-48.181538
Linifanib,23.649605,-25.815077,-19.62791,-0.7738049,-2.919812,-16.68058,-35.005966,8.6595,-35.92666,30.820053,32.962467,-9.206886,3.252693,1.3815367,-0.75195265,17.615639,11.744263,-26.660479,16.056667,8.6627865,-22.64282,0.40896592,16.340742,11.044755,-41.587536,-5.048219,7.544094,-24.597893,22.884453,19.663483,3.7052999,-38.683407
Linsitinib,27.603918,-30.609528,-22.315916,-0.04517542,-3.7467966,-18.723536,-40.748657,9.847664,-40.472248,33.805565,37.68773,-8.895206,4.3911257,1.535504,-2.2080026,20.45243,12.919508,-29.195728,18.04424,11.35379,-24.943417,0.50919986,20.761501,13.481825,-47.79919,-6.3126645,7.665658,-28.348375,25.818514,21.131372,4.504918,-43.389477
LJI308,24.095884,-25.93288,-19.11646,-0.42910516,-2.8019137,-16.192013,-34.70189,8.18836,-35.181732,29.668905,32.858124,-8.593028,3.4691868,1.7097065,-0.9804978,17.709663,11.384179,-26.211027,15.592528,9.104259,-22.027958,0.7537684,16.264605,10.759242,-40.98322,-5.118443,7.1270723,-24.16832,23.053576,18.546545,3.6599083,-38.030144
LLY-283,23.090965,-24.071762,-17.209356,-0.35409087,-2.8115764,-15.321361,-31.54382,7.5321484,-32.80002,26.818811,30.849747,-7.4252324,2.8848174,1.8593707,-1.1541513,16.713255,9.974418,-24.892035,14.671562,8.403261,-21.573273,0.0333626,15.27448,10.180119,-38.740326,-4.3604674,6.615858,-22.401867,21.199492,17.17223,4.0481844,-35.13791
LLY-507,38.433296,-44.215828,-30.400856,0.77119255,-3.3892784,-27.176949,-54.55555,11.467007,-55.21475,47.678253,49.516907,-10.445376,6.3228354,3.020584,-1.6525843,26.424702,14.414265,-37.70651,21.001472,13.373758,-34.666985,1.8324107,28.165504,19.98943,-63.885376,-8.544107,9.569253,-40.504234,37.13073,28.09099,6.4626203,-58.63908
LTT462,35.679287,-37.758324,-27.52179,-1.4806937,-2.5499887,-26.009647,-49.647198,11.123855,-52.059464,46.947235,47.979702,-14.599039,3.803247,2.4337277,0.7416121,24.623156,15.761897,-40.07572,22.575104,9.253199,-35.309425,0.12670282,20.33417,14.175939,-60.634155,-6.3345366,11.840353,-36.402836,36.540966,28.157873,4.852336,-57.845142
Luminespib,30.522137,-34.713303,-23.918982,-0.020888833,-2.3408878,-21.566177,-43.310104,9.17065,-44.396618,38.724297,39.494938,-9.407208,4.179249,2.5140433,-0.6951762,20.597305,12.124651,-31.15561,17.264046,9.632893,-28.433687,1.5944096,21.59422,15.274895,-50.91671,-6.4004145,7.8530765,-31.883047,30.262518,22.919565,4.8071465,-47.815323
LY2109761,29.921434,-33.24095,-23.53077,0.3544021,-3.3349488,-20.211102,-42.702553,9.737281,-42.74883,36.00227,39.602425,-8.8603525,4.694668,2.217109,-1.9448606,21.435484,12.694021,-30.503992,17.938467,11.466684,-26.544302,1.1043278,21.781122,14.493709,-50.22856,-6.6575265,7.7781305,-30.457262,27.980673,21.948183,4.971213,-45.766186
LY2584702,28.72854,-30.823326,-22.164392,-0.85138804,-3.5955656,-19.794912,-42.08196,9.369504,-41.722336,35.443787,39.26825,-9.9475765,3.7007244,2.1225069,-1.345696,20.630993,13.627218,-31.424446,19.040585,10.387188,-27.057789,0.31690085,18.935171,12.467867,-48.919487,-5.7274294,8.663959,-28.659727,27.998636,22.180584,3.792627,-46.20832
Masitinib,32.307537,-35.909515,-26.384367,-0.29716745,-2.9662066,-22.892685,-46.6745,10.580187,-47.786945,41.80195,43.423065,-11.32094,4.900816,2.33368,-0.5484509,23.198166,14.347271,-34.541527,19.75584,11.277544,-30.137875,1.3298556,21.899542,15.09756,-55.170956,-7.1066966,9.502046,-33.575676,31.845959,25.424479,4.9520717,-51.34661
Merestinib,34.70178,-37.288734,-28.52224,-1.5073602,-4.746216,-24.233114,-52.13729,12.99556,-52.732224,44.901867,49.070087,-13.944741,4.4882197,1.9339163,-1.5002168,26.084208,18.19306,-39.891968,24.699308,13.000187,-33.356064,0.25850448,23.629642,15.591685,-61.338593,-7.181181,11.421227,-35.60735,33.731342,28.93542,5.0209517,-57.539253
Methotrexate,28.300749,-31.04711,-22.841791,-1.7982419,-2.7850378,-20.750757,-41.11797,9.3114,-43.332554,38.026085,38.868217,-11.506426,3.0664117,2.1800368,0.6419944,19.770802,12.920432,-32.177204,18.060175,7.844026,-28.270948,0.45362484,17.668009,13.440154,-48.685413,-4.9944897,9.485491,-30.11027,28.718035,23.888628,4.352987,-47.141068
MG-132,30.492422,-36.457497,-23.52923,-0.016272984,-0.3423152,-23.810661,-41.496525,7.6735926,-45.031845,41.290493,36.546978,-8.514969,2.849394,3.10831,0.75224555,18.086588,8.972237,-29.320433,14.05018,5.583562,-30.605553,2.4402857,21.71335,17.53343,-49.43376,-5.2703633,7.081312,-33.890434,31.903471,23.173103,5.1190767,-48.143005
Midostaurin,37.958363,-41.326942,-29.164408,-1.0670758,-5.49134,-25.385622,-54.518383,12.418,-55.064697,44.53045,51.50131,-12.012524,6.1928024,2.2175133,-2.2244344,27.266453,16.520365,-40.03449,24.35268,15.042396,-34.723953,-0.31911796,27.074257,18.564053,-64.50726,-7.911691,10.922832,-38.541943,35.77789,28.130064,6.3677754,-58.95909
MIK-665S-64315,55.661404,-61.064976,-45.085983,-1.748965,-5.47564,-39.77501,-80.964005,18.606052,-83.10019,72.8008,75.93221,-20.947533,7.245951,3.9353256,-0.65509015,39.98423,25.790554,-61.479893,35.588154,18.274965,-53.434345,1.5740144,36.437813,25.361181,-95.78156,-11.349623,17.376871,-57.905334,55.243145,45.055134,8.149592,-90.53652
MIM1,22.034243,-24.298906,-17.805473,-0.48973092,-1.5551689,-16.176369,-31.72809,6.3122435,-32.706528,29.328281,29.340029,-8.012446,3.583764,1.8176721,0.7902629,15.156631,9.393006,-23.667362,13.152788,6.963903,-21.167984,1.001534,13.492613,9.6602125,-37.14573,-4.6969957,6.9063554,-22.730865,23.191776,17.305895,2.8204591,-35.44787
MIRA-1,11.580493,-12.567272,-8.5453615,-1.1601324,-0.88343406,-8.474035,-16.174711,2.34516,-17.439772,15.166391,15.373864,-4.718088,1.8232758,1.0940896,1.6521629,7.290293,4.4312577,-12.903202,6.6798906,2.9025214,-11.831279,0.2851236,5.5448146,4.9051123,-18.653688,-1.9472919,4.0221405,-11.897449,13.2436285,8.854762,1.2595428,-19.089315
Mirin,13.492364,-13.9939375,-10.722927,-1.5776095,-1.4152778,-9.570173,-19.435568,3.7133272,-20.8733,18.268715,19.277729,-6.893581,2.30059,0.9874651,1.8113215,9.6916895,6.743564,-16.542223,9.373699,4.280759,-13.790711,-0.06142079,6.1785502,4.7353344,-23.028053,-2.6981754,5.5207887,-13.648759,15.201485,11.076134,1.4908819,-23.12125
Mitomycin-C,22.316263,-23.52215,-15.292987,-1.7295332,-2.8523157,-14.9098215,-30.33938,4.860053,-31.827084,25.238153,29.564718,-7.222309,3.9647372,2.0177858,1.2085439,14.532079,7.9471354,-23.62643,12.967199,7.2841997,-21.144928,-0.45523807,12.32772,10.05374,-35.492947,-3.7642477,7.122857,-22.01837,23.113468,15.379566,3.280792,-34.441032
MK-1775,32.753887,-37.015972,-26.003965,-0.13422546,-3.0841713,-22.768902,-47.07061,10.543721,-47.896088,41.17085,43.23878,-10.325092,4.7074995,2.565389,-1.2623433,22.775387,13.686089,-33.923717,19.300371,11.107444,-30.127611,1.304592,23.543163,16.477425,-55.337704,-7.0280037,8.756604,-34.239834,31.814333,25.015192,5.3356233,-51.50607
MK-2206,26.753162,-29.234377,-21.487917,0.00031324849,-3.6508625,-18.107761,-39.638386,9.624218,-39.02093,32.61133,36.6785,-8.608194,4.288075,1.5179318,-2.366242,19.993864,12.867685,-28.526337,17.820255,11.193279,-24.20312,0.32934296,19.888252,12.625354,-46.472603,-6.143571,7.639004,-27.042852,25.086754,20.494465,4.1673346,-42.102066
MK-5108,28.799356,-30.949247,-23.1839,-1.5447048,-2.4081123,-20.918728,-41.777267,8.8698225,-43.147434,38.7234,39.55046,-12.055215,3.974498,2.2214522,1.1936555,20.389793,13.586475,-32.801258,18.498116,8.897727,-28.23827,0.6148777,16.413958,11.629986,-49.22477,-5.8028803,9.975499,-29.49602,30.133308,23.546213,3.5247238,-47.56718
MK-8776,22.582888,-24.335268,-18.31164,-0.69042003,-1.4218006,-16.6946,-32.546814,7.123274,-33.135433,30.857222,30.802458,-9.773544,3.374668,1.0963595,0.78912,15.833081,10.535452,-25.33238,14.725714,6.458111,-21.917557,0.13079102,12.941239,8.291989,-39.150482,-4.8826284,7.7779803,-23.354143,24.023632,17.848066,2.5161924,-37.201675
ML216,23.019077,-23.903954,-18.691422,-2.3416953,-2.5433695,-16.73057,-34.610397,7.924649,-35.719444,31.79014,33.216793,-11.233221,2.2021244,1.6094625,0.9880741,16.78123,12.67464,-28.51309,16.956423,6.768174,-23.813679,0.044312254,12.406232,8.62668,-40.60581,-4.0233035,8.851425,-23.423862,24.439207,20.267265,2.4032667,-40.37631
ML323,24.763464,-28.24115,-20.69116,0.17395441,-2.5008996,-17.520914,-36.379707,8.86547,-37.057312,32.301453,33.218822,-8.332413,3.440509,1.500724,-1.3925141,17.98576,11.322922,-26.201828,15.543295,9.041106,-23.137781,1.2833076,18.775442,12.442111,-43.097565,-5.766585,6.630751,-26.235212,23.760345,19.780926,4.0424833,-39.64585
MN-64,16.929007,-19.290646,-14.066344,0.11079619,-1.712951,-11.960321,-25.022617,6.0341544,-25.288841,22.017466,22.691925,-5.6401196,2.3908381,0.9891931,-1.0347648,12.23423,7.80826,-17.875673,10.726024,6.260316,-15.830475,0.81993043,12.93207,8.472432,-29.517544,-3.9672027,4.499639,-17.832563,16.390303,13.418851,2.6479065,-27.17148
Motesanib,24.114634,-27.179888,-19.775839,-0.20670968,-2.7137616,-16.977457,-35.04737,8.146821,-35.98555,30.75508,32.45155,-8.172664,3.7423549,1.5317297,-0.78774816,17.323103,10.558711,-25.466547,14.90779,8.785612,-22.352118,0.9454659,17.380392,12.12517,-41.322098,-5.3520823,6.830022,-25.482983,23.271553,18.951164,4.0244813,-38.211285
MPS-1-IN-1,34.81895,-38.603046,-27.985926,-0.7886957,-2.6649482,-24.65456,-49.365868,11.015171,-51.73605,45.47786,46.433857,-12.864811,4.9263105,2.855526,0.4110874,24.320028,15.023623,-37.73342,20.71333,10.815127,-32.94842,1.3241659,22.755844,16.337578,-58.955837,-7.2814245,10.553593,-36.289963,34.863808,27.612415,5.6188912,-55.604733
MS023,18.917217,-22.559645,-15.115647,0.6930038,-0.5856216,-13.774624,-25.978859,5.9202113,-27.630041,24.893843,23.281408,-5.188853,1.9725193,1.7825068,-0.70462453,12.312729,6.5505238,-18.419643,9.353297,4.807749,-17.8093,1.5860448,14.647841,10.783775,-31.501347,-3.8521643,3.944752,-20.605259,18.416344,14.349716,3.655549,-29.063816
Mycophenolic_acid,20.23181,-23.015944,-15.881745,-1.0944886,-1.479627,-14.806028,-28.54598,5.6770716,-30.459723,26.818447,26.660336,-7.364952,2.5288272,1.8225036,0.99295086,13.254988,7.749514,-21.682102,11.330026,5.076427,-19.917534,0.71463776,12.740725,10.275376,-33.70647,-3.7034545,6.097311,-21.905159,20.922384,16.195885,3.1811802,-32.91687
MZ1,63.801098,-70.912025,-50.155323,-2.6434698,-4.5620117,-46.504295,-89.70925,18.926285,-95.05139,84.17792,84.22333,-23.311691,7.400788,5.58217,1.8473525,42.79925,25.773308,-69.08882,36.985706,16.810856,-62.493595,2.1460586,39.905277,30.388279,-106.95452,-11.729494,19.471577,-67.45,65.180984,50.96566,9.919076,-103.258194
Navitoclax,62.55522,-68.52715,-49.029175,-2.659996,-4.159857,-45.685375,-88.21606,17.317062,-92.21361,82.81613,83.00858,-23.75533,8.574125,5.418899,3.1515605,42.42815,25.876282,-68.08858,36.547283,17.38633,-60.951218,2.0008426,35.91817,27.01995,-104.02496,-12.050442,20.218718,-64.802505,65.62698,49.0522,8.33202,-100.96069
Nazartinib,31.78802,-35.630047,-24.959337,-0.56656325,-2.32749,-22.927204,-45.08899,9.280546,-46.67567,41.166286,41.62742,-10.661975,4.4676285,2.658486,0.21308585,21.45411,12.763398,-33.38139,18.300102,9.470455,-30.302015,1.2626287,20.791334,15.193762,-53.196632,-6.3783755,9.130556,-33.233425,32.45045,24.43036,4.7276235,-50.5387
NG-25,34.85171,-38.74659,-27.23377,-0.50015694,-3.592485,-24.705374,-50.183968,11.022914,-50.804546,43.800957,46.33255,-11.197328,4.4622293,2.6467159,-1.3823164,24.296766,14.831673,-36.60799,21.27477,11.510142,-32.93789,1.0237863,24.035843,16.812506,-58.83932,-6.8891196,9.713514,-36.12115,33.990913,26.703325,5.278977,-55.259262
Nilotinib,33.211163,-36.197067,-27.260098,-1.4302655,-4.3005323,-23.417526,-49.482494,12.146719,-50.382442,43.288628,46.502903,-13.163448,3.9921477,1.9638898,-1.194297,24.535858,16.754654,-37.73096,23.057024,11.770719,-32.10151,0.53115654,22.662552,15.244295,-58.32329,-6.735517,10.585899,-34.583206,32.2983,27.595982,4.906215,-55.03742
Niraparib,21.393936,-23.553919,-16.874048,0.2712723,-2.2812016,-14.731051,-30.539448,6.867133,-30.694342,26.017237,28.360455,-6.3556466,3.4902353,1.5538944,-1.2205507,15.429068,9.082002,-21.97235,12.889578,8.18792,-19.328096,0.64456093,15.227799,10.199344,-36.079178,-4.6862693,5.8308945,-21.647903,20.347239,15.810491,3.480275,-32.70716
NPK76-II-72-1,35.073925,-39.758617,-26.652342,0.58971494,-2.8905578,-24.553747,-49.181923,9.100012,-49.52421,42.490135,44.61228,-9.034722,6.1830087,3.2567365,-0.6953008,23.258045,12.397439,-33.967472,18.611324,11.92978,-31.523638,1.786826,24.128117,17.369144,-56.826973,-7.5270944,8.767204,-36.013206,35.08664,24.41437,5.3460712,-52.99752
NSC-207895,18.036098,-19.395346,-13.893787,-0.78360903,-1.7978314,-12.672693,-26.34519,5.2790804,-26.306297,22.83132,24.35546,-6.42826,2.5966225,1.4496752,0.12102771,12.606378,8.228779,-19.83887,11.444484,5.9424257,-17.045845,0.19150847,10.974481,7.524826,-30.41882,-3.6243515,5.6252103,-17.922266,18.765467,13.873233,2.01661,-29.262249
NSC-624206,25.598331,-30.386301,-20.807371,-0.52938676,2.290454,-20.630373,-33.34492,6.2953906,-38.1542,39.3992,30.397505,-10.728397,1.5741229,2.493862,3.648956,14.580756,7.9009137,-26.62054,11.572167,1.5199696,-27.1062,2.5969114,14.714561,11.579327,-41.954044,-4.764102,7.049821,-28.706156,29.243097,20.698786,3.432293,-42.378094
NSC-87877,27.993608,-29.20412,-23.373678,-3.2465117,-2.7589483,-21.081173,-42.092464,9.692323,-44.26139,40.43075,40.7424,-15.04921,3.0343633,1.5383942,2.201196,20.551033,15.517862,-35.399822,20.812708,7.610356,-29.575161,-0.51354903,14.134025,10.262301,-49.91756,-4.932323,11.8462515,-29.307447,30.758879,25.143705,3.0684032,-49.836567
NSC319726,14.764394,-16.374216,-11.876652,-0.6344854,-0.89561737,-10.880779,-20.739998,4.171829,-22.051353,19.975147,19.620493,-6.0008917,2.193962,1.1857858,1.0529516,10.069176,6.1256733,-16.187405,8.56724,3.9965484,-14.332917,0.5151273,8.469739,6.4733377,-24.687199,-3.0033321,4.934352,-15.610277,15.545765,11.815437,2.1205668,-23.920025
NSC617145,22.348326,-23.170586,-16.743792,-3.7854238,-1.6892636,-17.336655,-32.573376,4.396929,-34.595802,32.34669,31.479774,-12.606097,3.1165657,1.4909271,4.899194,14.582917,10.719134,-28.216557,15.618041,4.3598,-24.951796,-1.0610633,6.8822927,6.4034333,-37.356068,-3.334595,10.228881,-22.773209,28.513218,18.153524,0.93952703,-40.575787
NSC635973,38.924046,-37.406223,-33.271317,-6.344994,3.0943675,-35.896397,-51.2965,11.400613,-60.24066,71.371124,55.762253,-34.698917,3.7665637,-3.391196,13.940739,24.05219,19.624266,-53.19186,28.417454,-6.4413376,-47.0328,-4.95251,3.2470622,2.4093733,-71.74193,-6.631369,22.540682,-44.661476,53.32045,37.507034,-0.7275832,-75.77769
NU7441,26.796824,-28.80085,-21.787563,-0.76322895,-3.2514362,-18.06248,-39.556133,9.2954855,-39.83496,33.63676,37.264732,-10.171479,4.5625124,1.65315,-0.72683185,20.061226,13.394089,-29.84193,17.975458,10.811508,-24.570074,0.6200655,17.919113,11.676081,-46.417294,-6.239977,8.52649,-26.906086,26.275206,21.26075,3.725411,-43.156273
Nutlin-3a_(-),36.980522,-39.867683,-28.753805,-1.921139,-3.1155376,-25.76375,-52.1025,10.70543,-54.81777,47.48646,49.870422,-14.550867,5.6667423,2.9651654,1.7788879,25.568026,16.090113,-41.179543,22.809067,11.741951,-35.669758,0.7344191,21.680206,15.706337,-62.187584,-7.5183735,12.104726,-37.526306,38.435642,28.847279,5.1801596,-59.55804
NVP-ADW742,30.554672,-34.609043,-24.276558,0.7857035,-3.2537725,-21.11998,-43.72268,9.701566,-43.662014,37.10867,39.940937,-8.332305,5.2770314,2.2008874,-2.0703557,21.703403,12.275401,-30.244156,17.730034,11.847842,-27.095413,1.2813579,22.872921,15.42152,-51.29028,-7.0945897,7.6623626,-31.61448,28.818304,22.216354,5.1063867,-46.320763
NVP-BHG712,30.630558,-33.130627,-25.04328,-1.6468425,-4.1312504,-21.472237,-45.822903,11.242074,-46.590435,39.842697,43.263317,-12.475415,3.6822095,1.7611474,-0.99380815,22.704727,15.757187,-35.25372,21.716026,10.933284,-29.771757,0.25502858,20.599726,13.799591,-53.99006,-6.172023,10.04633,-31.774416,29.924236,25.60646,4.387261,-51.16668
NVP-TAE684,39.944775,-44.548878,-31.51104,-0.64242375,-2.3745382,-28.673458,-56.15507,11.347812,-58.336067,52.220062,52.273098,-14.031187,5.8568377,3.592354,1.0633943,27.101482,16.155685,-42.225533,22.524702,11.777974,-37.74713,1.8654963,24.951584,18.137543,-66.37632,-8.302771,11.808573,-41.43913,41.054672,30.633675,5.838206,-63.265797
NVS-PAK1-1,30.43194,-33.312943,-23.403902,-1.4218051,-2.7109237,-21.845663,-43.08524,8.617216,-45.003468,39.048943,40.523136,-11.204551,4.1126227,2.463528,0.8969316,20.61167,12.655904,-33.005024,18.35484,9.033475,-29.615124,0.7717817,18.419962,13.876169,-50.667778,-5.583245,9.474449,-31.430748,31.452385,23.480051,4.2461863,-48.938465
Obatoclax_Mesylate,26.440365,-28.66855,-21.389118,-1.6040707,-1.951441,-18.910923,-37.14506,8.527252,-40.02872,35.65132,36.10748,-11.542214,3.347787,2.0702271,1.5099912,18.64909,11.997943,-30.417505,16.673223,7.4467893,-26.183857,0.41300756,15.579288,11.369294,-45.38563,-5.3055544,9.174413,-27.662457,26.992207,22.021387,4.229894,-43.511124
