drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
QS11,0.835841,-0.1549101,-0.7808206,-0.85137486,-0.07551468,0.30697322,-0.30510116,2.4613504,-0.037181582,1.3256031,-0.17534065,-0.39335218,-1.3438349,0.5852618,0.20429139,1.0935688,0.78764665,2.0456183,0.9086359,0.05443541,-0.2963084,-0.69284165,-0.26615474,0.8685421,-0.46129647,0.8318097,0.35242146,0.3692474,-0.4649106,0.7683795,-0.07888244,0.047341496
Quercetin,0.7739229,-0.13568766,-0.7102061,-0.7845568,-0.078028634,0.33316362,-0.31752813,2.4974692,-0.10646678,1.3127927,-0.12770878,-0.34697893,-1.2481784,0.5290068,0.18020733,1.1611391,0.7676758,1.8100494,0.94193006,0.06054636,-0.33454016,-0.64044404,-0.42191043,0.87642205,-0.66821223,0.7134388,0.35001388,0.3796916,-0.4160808,0.7195979,-0.06956824,0.02759433
Quizartinib,1.0362569,-0.1013877,-0.73775905,-0.854984,-0.08726752,0.37522694,-0.3619815,2.7781026,-0.03723385,1.6591185,-0.10656816,-0.3185804,-1.2310194,0.6914274,0.2136249,1.2579242,0.82339555,2.4297752,1.0539554,0.04698787,-0.26012307,-0.56415325,-0.22763403,1.0391624,-0.3458583,1.0117432,0.4098565,0.42208898,-0.4551598,0.8316579,-0.11149095,0.08389579
R428,0.890437,-0.15064777,-0.74820924,-0.826558,-0.090776816,0.30135727,-0.33177012,2.3915577,-0.009869392,1.4426813,-0.17493026,-0.3990323,-1.2897731,0.6720665,0.1599317,1.1513401,0.7410539,2.191388,0.9005893,0.023735873,-0.3304411,-0.62976897,-0.27949488,0.88314,-0.54638934,0.9644513,0.33884394,0.34621206,-0.45954555,0.8457478,-0.11242521,0.059139125
Rabusertib,1.0178536,-0.02492682,-0.73775905,-0.8755242,-0.06861786,0.54251933,-0.42329854,4.1405973,-0.0420256,2.1919281,-0.048696302,-0.3185804,-1.2523587,0.70933104,0.40742797,1.8445461,1.036869,2.5306413,1.7366812,0.04698784,-0.26012304,-0.60851955,-0.305886,1.5111711,-0.5395608,0.8804805,0.45837477,0.605973,-0.4551598,0.80062187,-0.09307338,0.11702048
Rapamycin,0.9064737,-0.17654836,-0.72335607,-0.83490217,-0.099167325,0.46772182,-0.36973634,2.714114,-0.016827725,1.4650695,-0.11215797,-0.36276478,-1.1522976,0.6722922,0.16687655,1.311598,0.8975067,2.2700477,1.0924492,0.114711374,-0.2896597,-0.60107404,-0.23871689,0.8874018,-0.32203445,0.9507343,0.30174425,0.41492522,-0.4691825,0.8332503,-0.072950944,0.06703263
Ravoxertinib,0.85229105,-0.12549023,-0.7401707,-0.8117334,-0.104190275,0.44488728,-0.37760666,3.1077917,-0.099716865,1.5519887,-0.12816201,-0.37811637,-1.2956015,0.57108814,0.15468027,1.4325137,0.84096724,2.05191,1.250015,0.03427347,-0.29365876,-0.62314624,-0.29066762,1.0775435,-0.48923156,0.8098874,0.40173474,0.4945927,-0.43548405,0.7505546,-0.13888264,0.04649144
Refametinib,1.2501565,0.07224945,-0.77896464,-0.8593115,0.0010560455,0.71324396,-0.382255,5.4209576,-0.05243821,2.9283414,0.05933785,-0.3979709,-1.3014272,0.87638193,0.6621717,2.3934171,1.3346595,3.0523055,2.3664913,0.07519479,-0.2793632,-0.6527176,-0.2659789,2.0180502,-0.47074893,0.91146773,0.533828,0.7727476,-0.48258367,0.8630857,-0.046628565,0.18422808
Regorafenib,0.7759007,-0.11944619,-0.7377591,-0.8597407,-0.09397768,0.5912788,-0.41321957,3.2982192,-0.11448507,1.5065135,-0.106568165,-0.31858042,-1.2523587,0.63112247,0.22197923,1.4059832,1.0282065,2.3116052,1.282749,0.17119877,-0.26012304,-0.5998307,-0.26333237,1.0643315,-0.40055203,0.6804672,0.3983633,0.53460264,-0.4551598,0.7962668,-0.07597324,0.047664378
RGFP966,0.7996851,-0.16863988,-0.730199,-0.8269665,-0.098363765,0.36712295,-0.42697886,2.4895864,-0.096597195,1.3039225,-0.107656404,-0.31787014,-1.2326066,0.5406175,0.1769979,1.1989404,0.6888116,1.861105,0.957039,0.03895442,-0.25084624,-0.60689205,-0.37273574,0.8745688,-0.5462417,0.768271,0.31772318,0.3580954,-0.4633356,0.7222254,-0.1281164,0.04734148
RI-1,0.83453786,-0.118862264,-0.6947719,-0.8033354,-0.08011852,0.5020177,-0.33623877,3.2956886,-0.04768729,1.651636,-0.105269164,-0.33698267,-1.1876414,0.6172828,0.24988714,1.5103338,0.96256775,2.1188536,1.3390448,0.15577455,-0.3166239,-0.68686163,-0.32254642,1.1467513,-0.61986583,0.8583402,0.42650595,0.5372721,-0.44366714,0.75903004,-0.04245115,0.051063206
Ribociclib,0.8719782,-0.15553217,-0.7141233,-0.8317928,-0.081565775,0.31608027,-0.33491206,2.3796582,-0.03473563,1.4873329,-0.11820544,-0.30910274,-1.2167175,0.6186079,0.19660883,1.1450711,0.73849386,2.104989,0.8929181,0.05061208,-0.2761856,-0.59152806,-0.2683842,0.8625017,-0.37786877,0.8898151,0.33372945,0.3451449,-0.45148444,0.7951687,-0.10310893,0.078477584
Rigosertib,0.8652209,-0.16636096,-0.80375636,-0.9020908,-0.09936862,0.5547591,-0.46395323,3.406145,-0.10388023,1.7434742,-0.10950714,-0.37838578,-1.3725371,0.64927644,0.24570756,1.487549,0.87582433,2.3788602,1.394289,0.04942256,-0.2673122,-0.6527176,-0.3150984,1.0843765,-0.50688946,0.73588586,0.43809628,0.51662344,-0.51551867,0.8310753,-0.12114705,0.045077432
RK-33,0.8207798,-0.13949656,-0.7461454,-0.8134336,-0.08099447,0.33902293,-0.3142326,2.524873,-0.089264534,1.3367441,-0.12684165,-0.37194607,-1.3116343,0.5503685,0.21198717,1.1256487,0.7873563,1.8404844,0.9498047,0.053414788,-0.29863596,-0.65692055,-0.3150984,0.8680322,-0.5068895,0.77834696,0.35120428,0.385648,-0.42991716,0.743937,-0.074064516,0.026305199
RO-3306,0.85762864,-0.12563041,-0.7676875,-0.85225797,-0.1146777,0.45254692,-0.43536794,2.739715,-0.09596864,1.5011622,-0.118926935,-0.4001212,-1.3167799,0.5650157,0.15134881,1.3102932,0.824738,1.9586312,1.1275681,0.100445665,-0.3204992,-0.6844366,-0.46092606,0.985254,-0.7405158,0.77178454,0.3609418,0.450689,-0.4804548,0.76444584,-0.1295947,0.03865909
Rociletinib,0.8460623,-0.15908924,-0.74115044,-0.8705266,-0.0895491,0.5856128,-0.35702085,3.2536056,-0.04411274,1.4203962,-0.11621564,-0.328148,-1.2518325,0.6273829,0.21972077,1.3854613,1.0193752,2.2900689,1.2612803,0.16902606,-0.253351,-0.57290727,-0.29658696,0.9120397,-0.41604647,0.87628615,0.3722539,0.5253617,-0.47155893,0.7923593,-0.075973265,0.045460995
RU-SKI_43,0.9885131,-0.12217129,-0.7383207,-0.86919,-0.110889904,0.37273782,-0.44941518,2.5933764,-0.07231847,1.6058109,-0.12535611,-0.32475278,-1.2419797,0.6285406,0.16527936,1.300672,0.69075656,2.3020184,1.0280465,0.0244151,-0.26655748,-0.54373765,-0.14425156,1.0052933,-0.29313964,0.9589068,0.3463919,0.37334862,-0.48959795,0.7708113,-0.17578655,0.113420986
Rucaparib,0.8777885,-0.14829761,-0.7502893,-0.8267808,-0.072304,0.35930535,-0.32696676,2.4942033,-0.051036466,1.4305977,-0.12982154,-0.3965696,-1.2827584,0.5817694,0.1699348,1.1770282,0.7398642,1.9997877,0.9477529,0.039650504,-0.3227134,-0.621967,-0.17862801,0.8699779,-0.35781762,0.82727396,0.3233216,0.36524168,-0.47143692,0.744618,-0.16223852,0.07215118
Ruxolitinib,0.85631967,-0.14508748,-0.73108935,-0.8516135,-0.07250377,0.30819148,-0.4034877,2.3447723,-0.033887014,1.3673058,-0.09665258,-0.2962212,-1.2281924,0.6350051,0.14861226,1.1123347,0.7179687,2.110864,0.8803425,0.0023188964,-0.24893132,-0.5860826,-0.26378766,0.8820004,-0.5124669,0.9026124,0.32664943,0.32193282,-0.4174995,0.8130547,-0.150075,0.080179594
RVX-208,0.8438029,-0.1361041,-0.71313506,-0.8014623,-0.078216374,0.3327954,-0.30929542,2.5078871,-0.074433915,1.4505153,-0.12611075,-0.3649748,-1.2167459,0.6111424,0.17715037,1.1258838,0.78467274,2.0502105,0.9586647,0.055780947,-0.29679167,-0.5668921,-0.25241992,0.8757869,-0.46167356,0.7968502,0.3600187,0.37507814,-0.42434534,0.73273695,-0.09717415,0.040511254
S-crizotinib,0.8714032,-0.119317725,-0.7276515,-0.83822495,-0.10494011,0.46233615,-0.40342066,3.1782665,-0.03683693,1.5250738,-0.11578163,-0.3565422,-1.1590092,0.6315427,0.2107574,1.4121002,0.8933792,2.066926,1.274769,0.07209834,-0.28449726,-0.5863116,-0.2807212,1.0714226,-0.41584173,0.90518576,0.41682976,0.51488006,-0.4716981,0.80992174,-0.072454385,0.05785444
S-Trityl-L-cysteine,0.8153787,-0.16450569,-0.800014,-0.9231355,-0.115057096,0.44294062,-0.4969556,2.755827,-0.09562965,1.4656678,-0.11799548,-0.36245233,-1.318529,0.6243521,0.16071405,1.2554704,0.7774696,2.1899185,1.048165,0.04394774,-0.26640877,-0.66827357,-0.31315127,0.97625697,-0.4664143,0.73886496,0.38797235,0.38401663,-0.5086441,0.7948169,-0.16617759,0.059226584
S63845,0.96131897,-0.1016683,-0.7363498,-0.85673565,-0.070948124,0.6047433,-0.36725298,3.2178984,-0.03356499,1.5674841,-0.10608257,-0.34914613,-1.258478,0.6992796,0.23765449,1.3934672,0.97018534,2.430148,1.2500157,0.11021701,-0.26091388,-0.59186125,-0.22593547,1.0393023,-0.43461096,0.99345917,0.4098292,0.49858344,-0.4698155,0.8368965,-0.07357977,0.04699546
Sabutoclax,0.8623672,-0.14471965,-0.7016616,-0.7944654,-0.090173386,0.34250388,-0.37831113,2.4016008,-0.06540081,1.3749268,-0.11079589,-0.3116233,-1.1767431,0.60645354,0.1931866,1.129873,0.7028587,2.0512273,0.9176591,0.052003108,-0.27204287,-0.55838716,-0.25264275,0.8644797,-0.3480354,0.8519151,0.33516288,0.34786513,-0.42842922,0.73405755,-0.09655574,0.05260749
Salubrinal,0.96022075,-0.12469657,-0.7316035,-0.8783854,-0.0667341,0.7920537,-0.43544728,4.6146126,-0.09659718,2.2185366,-0.08792688,-0.31898463,-1.2297055,0.7776433,0.45674717,1.9490962,1.231488,2.8839653,1.9483594,0.16465391,-0.24467735,-0.6445408,-0.4202645,1.4115227,-0.63473606,0.7462684,0.49327022,0.7866867,-0.457347,0.8448199,-0.027159372,0.108292624
Salvinorin_A,0.8712827,-0.1613643,-0.66116685,-0.83481675,-0.097374424,0.4267738,-0.3936615,2.470565,-0.0017232111,1.4225292,-0.111828,-0.3450854,-1.0592132,0.68744063,0.14413176,1.1863468,0.81896174,2.3127267,1.0174782,0.094255984,-0.26661795,-0.59000564,-0.26843482,0.8625389,-0.39628825,0.93663883,0.29129523,0.39526215,-0.49471152,0.86678356,-0.123111695,0.03328704
Sapanisertib,0.9328427,-0.15347788,-0.73597103,-0.8156939,-0.07480123,0.29950348,-0.33707303,2.4311063,-0.09716644,1.4915051,-0.17740521,-0.37277475,-1.2710387,0.61304104,0.19263723,1.1715443,0.7435706,2.1527808,0.9252509,-0.009816045,-0.32558998,-0.5627148,-0.21610868,0.89676815,-0.3543008,0.8894929,0.32497132,0.34038645,-0.4609434,0.73363334,-0.14075364,0.0810089
Sapatinib,0.85533506,-0.12348725,-0.7575686,-0.8448924,-0.08682866,0.4485377,-0.35781202,3.1111355,-0.031895697,1.5527978,-0.1264185,-0.3588526,-1.2780467,0.64670795,0.15881376,1.4323864,0.83808166,2.1597254,1.2545298,0.05842042,-0.25542155,-0.60515934,-0.2540877,1.0753045,-0.38500592,0.9032287,0.4033821,0.49626657,-0.47711542,0.79281133,-0.12621504,0.04786384
Saracatinib,0.96131885,-0.118753,-0.77790624,-0.85757715,-0.0790931,0.4164987,-0.3778348,3.0190837,-0.03356498,1.5674841,-0.12840158,-0.39114127,-1.3308026,0.69927967,0.18259819,1.3834013,0.8230149,2.2810402,1.2076949,0.021483533,-0.33454368,-0.6718089,-0.22593547,1.0634567,-0.4346109,0.9934591,0.39975703,0.47652844,-0.48002315,0.83689654,-0.14265929,0.04699552
Savolitinib,0.8741202,-0.15047343,-0.7179788,-0.8332002,-0.081846364,0.28518403,-0.3110647,2.4356565,-0.06951954,1.3888468,-0.18793324,-0.37256488,-1.1531706,0.5777989,0.19354491,1.1409211,0.79306966,1.9124817,0.8857476,0.0415567,-0.29551524,-0.5800895,-0.2988753,0.8852702,-0.41698828,0.82766116,0.33911508,0.35782918,-0.4654784,0.74822557,-0.102991015,0.0363891
SB216763,0.8370066,-0.11729284,-0.7285869,-0.8290729,-0.073006555,0.4274508,-0.3947713,3.1034718,-0.085714355,1.6258953,-0.11696172,-0.3758248,-1.2412658,0.577411,0.20879766,1.4633939,0.85793906,2.073298,1.2565635,0.09193847,-0.31906655,-0.5904802,-0.33189684,1.1118752,-0.5285956,0.79485536,0.4059937,0.49681908,-0.4633151,0.7470812,-0.108200334,0.039740052
SB505124,1.0283625,-0.15572697,-0.7486228,-0.85341936,-0.07233812,0.34453222,-0.33955556,2.3219073,-0.0762463,1.640717,-0.20018333,-0.37240705,-1.2270038,0.68912756,0.18663026,1.1560689,0.7550164,2.4199955,0.9011534,0.00011503452,-0.31107327,-0.5639948,-0.22855304,0.88425785,-0.3460458,1.002224,0.33199286,0.34356356,-0.48414814,0.8263351,-0.150593,0.08693861
SB52334,0.7821801,-0.15993398,-0.7747276,-0.8904745,-0.105504416,0.39702824,-0.4439458,2.5423217,-0.0980875,1.2190365,-0.11230668,-0.35204387,-1.3285353,0.49892536,0.16794725,1.1197494,0.7184555,1.8018467,0.9988811,0.055173773,-0.28385615,-0.67141277,-0.42026445,0.85068667,-0.688278,0.738865,0.33581862,0.3839225,-0.46207047,0.6940861,-0.11302121,0.04734157
SB590885,1.0010895,-0.14538835,-0.7570325,-0.8244779,-0.07291918,0.35981002,-0.29962215,2.310503,-0.04044446,1.649438,-0.14236048,-0.3959527,-1.3204801,0.6738667,0.18020655,1.1057853,0.74335194,2.3456998,0.87427247,0.010306474,-0.28609085,-0.6175463,-0.19350447,0.86712223,-0.33733514,0.95198286,0.33295098,0.32617527,-0.46073776,0.72830606,-0.11683117,0.08218349
SCH772984,0.85441536,-0.14354084,-0.7349148,-0.84221697,-0.096466705,0.38220552,-0.36015916,2.3711724,-0.020684754,1.3607278,-0.11303385,-0.34411073,-1.2216401,0.62962383,0.15066881,1.1288671,0.72282434,2.1211956,0.9379172,0.04589034,-0.26963884,-0.6625178,-0.3264645,0.8753929,-0.5457291,0.88608515,0.32557026,0.33118966,-0.48143524,0.7900128,-0.14268678,0.03040427
Seliciclib,0.94859135,-0.15670632,-0.7721787,-0.84908164,-0.077713005,0.295235,-0.3183616,2.353747,-0.091047354,1.509663,-0.18451987,-0.33651587,-1.2942315,0.62124103,0.17668334,1.0656446,0.74034995,2.1705287,0.8674473,0.022985557,-0.2963084,-0.5584664,-0.16332422,0.8562471,-0.2985768,0.90604275,0.32880014,0.33054513,-0.47048444,0.7530923,-0.106638096,0.09459398
Selinexor,0.7401745,-0.15449767,-0.7410404,-0.8600732,-0.10214375,0.58061785,-0.39016664,3.2304227,-0.10267407,1.4195211,-0.109035134,-0.32278153,-1.2466098,0.62847716,0.2129976,1.3816912,1.0090282,2.2917557,1.2510751,0.15437502,-0.24648832,-0.6477557,-0.45836103,0.9100656,-0.6403285,0.6737389,0.36925796,0.51847696,-0.4712956,0.79603267,-0.0885463,0.045434117
Selisistat,0.8218113,-0.123514496,-0.77145237,-0.8554943,-0.08773826,0.40595844,-0.37986735,3.0026388,-0.03350006,1.5645535,-0.14177522,-0.37937087,-1.3010038,0.56676733,0.12992777,1.4169008,0.7930023,2.0218275,1.2034774,-0.01080862,-0.26803267,-0.6384449,-0.31850642,1.0829918,-0.5360688,0.8194338,0.38887975,0.46568277,-0.50032216,0.73647803,-0.19327378,0.03974001
Selumetinib,1.0465881,-0.022894839,-0.72583723,-0.8326988,-0.07480596,0.5725374,-0.35329002,4.290785,-0.090593204,2.2894258,-0.055178277,-0.32089284,-1.2397071,0.72361994,0.38749182,1.9408981,1.0605081,2.5592294,1.8235067,0.07192472,-0.27491674,-0.60081565,-0.24796675,1.5787765,-0.46199256,0.80914444,0.47613373,0.6507347,-0.44733667,0.8007919,-0.08288509,0.11384574
Senexin_B,0.9631815,-0.07822326,-0.69810075,-0.7938433,-0.04435774,0.3454218,-0.36576474,2.3723276,-0.04702165,1.5673622,-0.06997316,-0.26587942,-1.2077243,0.6969537,0.19260281,1.1833849,0.71733665,2.2695684,0.91105574,0.055070534,-0.2893881,-0.577493,-0.22593547,0.86721873,-0.4346109,0.9942474,0.31615528,0.3415838,-0.3452462,0.8382291,-0.029922701,0.046895634
Serabelisib,0.83453786,-0.15257248,-0.7070261,-0.82737565,-0.08584836,0.34675428,-0.36327273,2.4311063,-0.049362645,1.3712428,-0.10970058,-0.32364318,-1.211325,0.61728287,0.16857256,1.1715443,0.7383816,2.0320308,0.9252508,0.06421459,-0.29458472,-0.6505645,-0.3225464,0.89676815,-0.6255203,0.8583402,0.32315794,0.35009766,-0.44709882,0.74788815,-0.08271744,0.026509676
Serdemetan,0.81136256,-0.15075307,-0.81230545,-0.8976315,-0.123102635,0.26981398,-0.46332362,2.2253072,-0.07893689,1.2868533,-0.19272771,-0.45021793,-1.4051507,0.5402025,0.07659431,1.0952076,0.6313545,1.8020563,0.84150505,-0.115325734,-0.33919668,-0.6842913,-0.35568652,0.85894173,-0.51352954,0.78043646,0.30947948,0.28865528,-0.5161038,0.72136754,-0.3231191,0.03546208
SGC0946,1.0564468,-0.0126730455,-0.73597103,-0.8156939,-0.049513813,0.54472184,-0.39184302,4.203149,-0.053618696,2.0888724,-0.044358272,-0.32798576,-1.2264276,0.6969673,0.43008128,1.848828,1.1037533,2.4361687,1.7596669,0.03215696,-0.25560382,-0.5618583,-0.18291691,1.5341271,-0.30874383,1.0377462,0.48098385,0.64051014,-0.4609434,0.849144,-0.038682606,0.106109574
SGC707,0.8315242,-0.15726337,-0.7446944,-0.86247796,-0.10152248,0.3721376,-0.44652346,2.39376,-0.054080755,1.3857708,-0.11393867,-0.32798576,-1.2492384,0.61924464,0.16175881,1.1144831,0.6579232,2.0767155,0.9274733,0.03215693,-0.25560382,-0.65225077,-0.28942496,0.85401815,-0.54418594,0.85680896,0.3100625,0.32494846,-0.47229737,0.78011096,-0.14409228,0.058797177
SGX-523,0.8741202,-0.13854484,-0.78438944,-0.873389,-0.08941403,0.3637458,-0.3538659,2.855033,-0.1005311,1.3888469,-0.16901562,-0.4224949,-1.3459305,0.57779896,0.21402025,1.2736235,0.8549587,1.9124814,1.0989306,0.06780359,-0.33153582,-0.62400657,-0.33359167,1.0101548,-0.5547157,0.8276611,0.41054833,0.44891888,-0.47323143,0.74822557,-0.09893536,0.035712834
Shikonin,0.9266297,-0.15046082,-0.68938905,-0.79228246,-0.08378754,0.36888382,-0.3370368,2.3915508,-0.092397735,1.5278281,-0.11693161,-0.33717865,-1.1850193,0.6285338,0.18478687,1.1247605,0.7930466,2.156344,0.9365524,0.094333485,-0.27284104,-0.56803334,-0.22183137,0.8600949,-0.32004684,0.8895197,0.3196419,0.38623756,-0.44022676,0.69691944,-0.06310738,0.06885718
Skepinone-L,0.8623293,-0.15333027,-0.6959937,-0.7858228,-0.08718216,0.36941224,-0.33890244,2.5258174,-0.035655648,1.4999121,-0.124797516,-0.34713665,-1.214591,0.66033494,0.15527609,1.2058052,0.7489549,2.2763515,0.96795154,0.07331394,-0.28253677,-0.6604555,-0.2659789,0.87684363,-0.47314346,0.8213359,0.33107674,0.3772486,-0.43018922,0.73099124,-0.07507187,0.06780761
SL0101,0.8195102,-0.13231248,-0.69822705,-0.7740035,-0.07135034,0.46396366,-0.29864332,2.484049,-0.05240686,1.3612444,-0.12629393,-0.33507237,-1.1984583,0.6301487,0.22141835,1.1628098,0.8389733,2.1008928,1.0401033,0.08129416,-0.26661792,-0.6286214,-0.2799868,0.8764221,-0.4333256,0.7804278,0.34819782,0.37575492,-0.40939546,0.77141756,-0.048795816,0.054544333
SN-38,0.8191657,-0.13939252,-0.71905774,-0.79752934,-0.07955504,0.42263255,-0.31341034,2.5706112,-0.07019613,1.4291433,-0.12410684,-0.3625735,-1.2393003,0.6413244,0.1798888,1.2482461,0.78848654,2.2167597,1.0062846,0.08207709,-0.28904763,-0.54548836,-0.17326443,0.8847267,-0.34816995,0.7971705,0.32771632,0.3961513,-0.43171325,0.81121874,-0.10453208,0.08501783
SNX-2112,1.0205017,-0.15461789,-0.72266275,-0.82334954,-0.07495438,0.5808819,-0.30642796,3.2630131,-0.041116554,1.6216036,-0.11629575,-0.35886362,-1.2007865,0.720614,0.24173175,1.3783896,1.043254,2.4368029,1.2583199,0.19377919,-0.2753006,-0.5952708,-0.22265312,0.9307934,-0.37822986,1.0405434,0.37285858,0.52851415,-0.4758098,0.8949212,-0.06763311,0.06273521
Sonolisib,0.8624967,-0.17063412,-0.63979316,-0.8072994,-0.08438912,0.4194555,-0.35970622,2.489558,-0.021961182,1.4267477,-0.109018296,-0.35011685,-1.0362229,0.6781169,0.19659866,1.1986552,0.8343844,2.2810347,1.0053941,0.12322471,-0.26661795,-0.57440615,-0.23241895,0.85953134,-0.3579662,0.9155644,0.310106,0.41920415,-0.45781076,0.8527914,-0.0701965,0.04609673
Sorafenib,0.7759007,-0.11944615,-0.73775905,-0.8680634,-0.09397765,0.59127873,-0.41321963,3.2982187,-0.1086953,1.5065135,-0.10656813,-0.31858033,-1.2523587,0.63112247,0.22197925,1.4059832,1.0282066,2.3116052,1.282749,0.17119876,-0.26012307,-0.5998308,-0.26333237,1.0643315,-0.40055203,0.7006273,0.3983633,0.5346026,-0.45515984,0.7962668,-0.07597328,0.04766443
Sphingosine_Kinase_1_Inhibitor_II,0.8799904,-0.14937605,-0.73578984,-0.8574948,-0.1002972,0.52655303,-0.48490864,3.4166207,-0.026390567,1.6995896,-0.1058937,-0.41806695,-1.2477931,0.666326,0.23876348,1.5012051,0.89755,2.326129,1.3789673,0.054517668,-0.3041758,-0.5698558,-0.2741389,1.1191292,-0.49147052,0.9241499,0.44989341,0.52055705,-0.4844308,0.82217294,-0.10449677,0.049602974
Splitomycin,0.76593304,-0.15578398,-0.7875062,-0.87233514,-0.12551023,0.40031725,-0.46320868,2.4524612,-0.055688486,1.2844449,-0.1419307,-0.4353522,-1.3299717,0.55856687,0.10072215,1.2181404,0.75891703,1.9255927,0.9908279,0.035444856,-0.313547,-0.69245225,-0.41566098,0.85463303,-0.66449386,0.7180682,0.29758176,0.38000196,-0.5072192,0.7110195,-0.20404172,0.032726455
Staurosporine,0.8123611,-0.15949154,-0.68929875,-0.8349684,-0.038822684,0.37518337,-0.25630206,2.5311258,-0.03570068,1.3692019,-0.12908116,-0.39082336,-1.1257362,0.6507971,0.2562585,1.2192339,0.82066786,2.1889768,0.9726995,0.04924323,-0.29669547,-0.6275637,-0.20975979,0.864156,-0.37125978,0.84123147,0.31638476,0.36966255,-0.4699934,0.8184522,-0.043388955,0.056184456
STF-62247,0.91006714,-0.10310987,-0.74406296,-0.86919,-0.10150556,0.3406303,-0.46074688,2.7885342,-0.0755746,1.3778099,-0.17779249,-0.44449246,-1.2653955,0.58267844,0.15758783,1.291445,0.7593515,1.9255943,1.0968131,-0.013902519,-0.33087346,-0.57326347,-0.29513335,1.0311383,-0.50178725,0.87346494,0.4014807,0.43091935,-0.48959795,0.77069426,-0.17293186,0.056947894
SU11274,0.9631815,-0.123514496,-0.6856098,-0.8128851,-0.07738418,0.5067562,-0.34660342,3.4421942,-0.047021665,1.6328515,-0.09028593,-0.3132266,-1.1683223,0.69695365,0.30689043,1.4584072,0.9362661,2.2695687,1.3756356,0.082055554,-0.29123974,-0.5548796,-0.22593547,1.1156647,-0.434611,0.9942473,0.4482229,0.5304775,-0.4413626,0.83822906,-0.04779518,0.04689559
Sunitinib,0.9480624,-0.16196656,-0.6856098,-0.8128851,-0.07738422,0.38309538,-0.37831116,2.481548,-0.06749947,1.5730549,-0.1107959,-0.31162333,-1.1683222,0.63817453,0.16684417,1.1874095,0.7590259,2.2841651,0.96041274,0.07291487,-0.27204287,-0.5548796,-0.15574558,0.87153244,-0.3204977,0.93184626,0.31871316,0.39392442,-0.44780904,0.7269344,-0.096555755,0.0881502
SZL-P1-41,0.87702763,-0.103585966,-0.7020149,-0.7735869,-0.085259005,0.31712276,-0.3178652,2.781319,-0.038413413,1.4115918,-0.13141759,-0.34895885,-1.2356135,0.6483683,0.21032467,1.2669864,0.8263214,2.1424208,1.0564088,0.04918437,-0.3312099,-0.55045396,-0.1820027,1.0313822,-0.36733854,0.91758126,0.40924463,0.42414492,-0.4141956,0.81154853,-0.07778975,0.09360553
T0901317,0.79801923,-0.12268589,-0.7294114,-0.88147473,-0.07626648,0.61496353,-0.40586162,3.4447958,-0.09019933,1.5794255,-0.08547351,-0.37002072,-1.2502209,0.66160494,0.3254267,1.4437059,1.0368878,2.4434466,1.3762541,0.1914603,-0.27061307,-0.6870818,-0.4202645,1.1148678,-0.6499874,0.73886496,0.4551057,0.536063,-0.47342265,0.8249636,-0.029487891,0.05148354
TAK-715,0.9039491,-0.13379027,-0.71869916,-0.8445143,-0.09208646,0.3507759,-0.38212332,2.6714494,-0.07557463,1.4294279,-0.10522216,-0.32103583,-1.2322698,0.579431,0.19095549,1.2645538,0.7827228,1.9720843,1.0427381,0.050115306,-0.28225884,-0.57326347,-0.21061286,1.0159767,-0.42259374,0.86773825,0.39379343,0.39458945,-0.44039172,0.7661721,-0.09603076,0.09358081
Talazoparib,0.8231407,-0.13590968,-0.75683564,-0.81947523,-0.07940692,0.35183123,-0.35260275,2.52192,-0.0847207,1.3330777,-0.12528308,-0.37991536,-1.2904674,0.56536055,0.18519546,1.2045022,0.78561735,1.886123,0.9694322,0.04548559,-0.32506767,-0.62586874,-0.34542632,0.88481516,-0.5581925,0.7775644,0.36034623,0.37615857,-0.43376195,0.7401025,-0.11963688,0.03278181
Tamoxifen,1.0010896,-0.16011952,-0.78709024,-0.8792885,-0.100044616,0.28288752,-0.47079998,2.243449,-0.09388973,1.6494381,-0.19840376,-0.34222046,-1.2746867,0.6738668,0.14366409,1.0917525,0.6178439,2.3456998,0.86026365,-0.10366444,-0.31980425,-0.5433954,-0.18004791,0.8248311,-0.32685417,0.9519829,0.29692215,0.28612295,-0.508454,0.72830606,-0.28068334,0.08218354
Tanespimycin,0.89041805,-0.17591959,-0.7086662,-0.8178164,-0.098646544,0.4191334,-0.3825188,2.5111048,-0.038681705,1.433118,-0.11486685,-0.35923484,-1.1571566,0.6638179,0.16583227,1.169256,0.79571533,2.209028,1.020976,0.08447972,-0.2653504,-0.5785507,-0.22614476,0.8220876,-0.3562666,0.93452746,0.3061726,0.394581,-0.46440682,0.8150183,-0.09909275,0.07081501
Taselisib,0.9328427,-0.15428267,-0.72028714,-0.82297444,-0.07856844,0.346055,-0.3128619,2.4116247,-0.06989892,1.5423653,-0.138897,-0.36121777,-1.1853435,0.65840715,0.17769338,1.1454717,0.7450869,2.297616,0.9091263,-0.0020950926,-0.26191875,-0.5627148,-0.21610866,0.86052626,-0.3543008,0.90282726,0.32301003,0.3262384,-0.46182087,0.7866596,-0.1207459,0.081008874
